field_1,id,latitude,longitude,place_town,place_coun,DN_AM1,DN_AF1,DN_PM1,area_id,city_id,grade,fill,label,name,category_i,sheets,area,bounds,label_coor,residentia,commercial,industrial
"438","191299010",45.514190229999997,-122.576043319999997,Portland,Multnomah,14.765970230102541,31.595869064331055,29.257293701171875,,,,,,,,,,,,,,
"443","191430342",45.479613333300001,-122.687783333300004,Portland,Multnomah,15.689428329467773,29.287467956542969,26.965333938598633,,,,,,,,,,,,,,
"449","191625420",45.502637000800000,-122.692185798799997,Portland,Multnomah,16.780570983886719,27.330169677734375,27.501306533813477,,,,,,,,,,,,,,
"450","192101081",45.591773452900000,-122.722084937800005,Portland,Multnomah,15.746550559997559,31.463348388671875,29.186342239379883,,,,,,,,,,,,,,
"451","192101768",45.591856156299997,-122.722174696899998,Portland,Multnomah,15.714467048645020,31.452013015747070,29.199489593505859,,,,,,,,,,,,,,
"452","192103152",45.584724059700001,-122.727831009100001,Portland,Multnomah,15.513546943664551,32.065486907958984,29.334945678710938,,,,,,,,,,,,,,
"460","192592689",45.530413072499996,-122.715169880399998,Portland,Multnomah,16.417070388793945,28.226911544799805,27.480266571044918,,,,,,,,,,,,,,
"462","194142728",45.590449999999997,-122.716657999999995,Portland,Multnomah,15.171501159667969,31.533117294311523,29.298000335693359,,,,,,,,,,,,,,
"463","194463439",45.572691666700003,-122.611603333299996,Portland,Multnomah,16.544034957885742,31.750194549560547,29.194641113281246,,,,,,,,,,,,,,
"464","195115893",45.503738634299999,-122.682265229600006,Portland,Multnomah,16.408742904663086,31.634649276733398,28.021409988403320,,,,,,,,,,,,,,
"465","195702615",45.503588333300002,-122.682829999999996,Portland,Multnomah,16.548095703125000,31.527269363403320,28.259193420410156,,,,,,,,,,,,,,
