"","id","latitude","longitude","place_town_name","place_county_name"
"181",150525544,47.2561144224,-122.4898904097,"Tacoma","Pierce"
"182",150525575,47.2635935108,-122.4878145476,"Tacoma","Pierce"
"183",150525983,47.2645389782,-122.4921219467,"Tacoma","Pierce"
"184",150526009,47.2570901178,-122.494440023,"Tacoma","Pierce"
"185",150526103,47.2642328245,-122.4944127908,"Tacoma","Pierce"
"186",150526111,47.2737192929,-122.4768027296,"Tacoma","Pierce"
"187",150526159,47.2660006439,-122.480872023,"Tacoma","Pierce"
"188",150526336,47.2635666252,-122.4944684222,"Tacoma","Pierce"
"189",150526497,47.2637098935,-122.4737957307,"Tacoma","Pierce"
"190",150526666,47.2574830149,-122.4931357984,"Tacoma","Pierce"
"191",150526690,47.2631723201,-122.4743475952,"Tacoma","Pierce"
"192",150526745,47.2676190819,-122.4729637854,"Tacoma","Pierce"
"193",150526748,47.2667003301,-122.4751744555,"Tacoma","Pierce"
"194",150526984,47.2626092646,-122.4737888283,"Tacoma","Pierce"
"195",150527044,47.2634027636,-122.4914750706,"Tacoma","Pierce"
"196",150527098,47.271061237,-122.4838077034,"Tacoma","Pierce"
"197",150527192,47.2692685902,-122.4798488011,"Tacoma","Pierce"
"198",150527212,47.2679801803,-122.471641231,"Tacoma","Pierce"
"199",150527243,47.2713788052,-122.4827552874,"Tacoma","Pierce"
"200",150527277,47.263038084,-122.4728680217,"Tacoma","Pierce"
"201",150527328,47.266683016,-122.4740177746,"Tacoma","Pierce"
"202",150527397,47.2570735217,-122.4845637941,"Tacoma","Pierce"
"203",150527442,47.2715580108,-122.4825008087,"Tacoma","Pierce"
"204",150527493,47.2631910956,-122.4716953934,"Tacoma","Pierce"
"205",150527578,47.2659341653,-122.4946872193,"Tacoma","Pierce"
"206",150527616,47.2635523975,-122.470701635,"Tacoma","Pierce"
"207",150527652,47.2689300104,-122.4705961796,"Tacoma","Pierce"
"208",150527654,47.2627688152,-122.4861369189,"Tacoma","Pierce"
"209",150527747,47.2692216868,-122.4707713148,"Tacoma","Pierce"
"210",150527763,47.2639180161,-122.4698303362,"Tacoma","Pierce"
"211",150527766,47.25818691,-122.48600389,"Tacoma","Pierce"
"212",150527905,47.26390752,-122.4694029749,"Tacoma","Pierce"
"213",150527913,47.2691404011,-122.4706683381,"Tacoma","Pierce"
"214",150527959,47.2616988654,-122.4855935947,"Tacoma","Pierce"
"215",150528022,47.2655566007,-122.4881920538,"Tacoma","Pierce"
"216",150528030,47.264935598,-122.4692964038,"Tacoma","Pierce"
"217",150528183,47.2691832499,-122.4728448181,"Tacoma","Pierce"
"218",150528223,47.2618457111,-122.4914840956,"Tacoma","Pierce"
"219",150528442,47.2615184868,-122.4931067975,"Tacoma","Pierce"
"220",150528452,47.2643437749,-122.4675025978,"Tacoma","Pierce"
"221",150528471,47.2691083279,-122.4727261748,"Tacoma","Pierce"
"222",150528476,47.2737265785,-122.4767814656,"Tacoma","Pierce"
"223",150528757,47.2729762579,-122.4745507956,"Tacoma","Pierce"
"224",150528849,47.2610654613,-122.4916337019,"Tacoma","Pierce"
"225",150528913,47.2631608788,-122.4644222484,"Tacoma","Pierce"
"226",150528960,47.2658599157,-122.4716968809,"Tacoma","Pierce"
"227",150529084,47.2608474736,-122.4860667532,"Tacoma","Pierce"
"228",150529093,47.2608267386,-122.4855280913,"Tacoma","Pierce"
"229",150529103,47.2687654107,-122.4717271499,"Tacoma","Pierce"
"230",150529104,47.2630320909,-122.4637200964,"Tacoma","Pierce"
"231",150529316,47.2629124392,-122.4632020948,"Tacoma","Pierce"
"232",150529367,47.2689186892,-122.4729917663,"Tacoma","Pierce"
"233",150529414,47.2627679771,-122.463420611,"Tacoma","Pierce"
"234",150529518,47.2690085555,-122.4704713841,"Tacoma","Pierce"
"235",150529565,47.2626735969,-122.4635051844,"Tacoma","Pierce"
"236",150529676,47.269249275,-122.4707748166,"Tacoma","Pierce"
"237",150530302,47.2681054177,-122.4657547556,"Tacoma","Pierce"
"238",150530402,47.25903289,-122.48748874,"Tacoma","Pierce"
"239",150530474,47.261845381,-122.4740677235,"Tacoma","Pierce"
"240",150530687,47.2618514579,-122.4747065083,"Tacoma","Pierce"
"241",150531386,47.2604,-122.4562,"Tacoma","Pierce"
"242",150531446,47.257125,-122.46788,"Tacoma","Pierce"
"243",150531581,47.2601966667,-122.4566333333,"Tacoma","Pierce"
"244",150533949,47.259845,-122.4586633333,"Tacoma","Pierce"
"245",150534212,47.26088,-122.4583133333,"Tacoma","Pierce"
"246",150534458,47.2626,-122.4631283333,"Tacoma","Pierce"
"247",150534804,47.2619033333,-122.4655916667,"Tacoma","Pierce"
"248",150534907,47.2598716667,-122.46765,"Tacoma","Pierce"
"249",150535234,47.2588616667,-122.4661716667,"Tacoma","Pierce"
"250",150678701,47.1914381091,-122.4247279179,"Tacoma","Pierce"
"251",150683223,47.2069020884,-122.4365959727,"Tacoma","Pierce"
"252",150685745,47.2257843537,-122.4375042169,"Tacoma","Pierce"
"253",150876742,47.2640041728,-122.4816268288,"Tacoma","Pierce"
"254",151147793,47.1952672927,-122.4244641355,"Tacoma","Pierce"
"255",151147953,47.1952875116,-122.4243615297,"Tacoma","Pierce"
"256",151151105,47.2116568845,-122.4302083452,"Tacoma","Pierce"
"257",151417214,47.1976499801,-122.441716756,"Tacoma","Pierce"
"258",151417357,47.1976167839,-122.4416910781,"Tacoma","Pierce"
"259",151418507,47.201888764,-122.4413360295,"Tacoma","Pierce"
"260",151419198,47.2053527525,-122.4423051652,"Tacoma","Pierce"
"261",151644155,47.1924501848,-122.4154871653,"Tacoma","Pierce"
"262",151644600,47.1923825946,-122.4154397172,"Tacoma","Pierce"
"263",151644904,47.1923039588,-122.4150513045,"Tacoma","Pierce"
"264",151645080,47.192297292,-122.4150218174,"Tacoma","Pierce"
"265",151647329,47.2004466434,-122.413561595,"Tacoma","Pierce"
"266",151647796,47.1999414,-122.4107472,"Tacoma","Pierce"
"267",151650727,47.2117530945,-122.4178455896,"Tacoma","Pierce"
"268",151652276,47.2154750037,-122.4220256968,"Tacoma","Pierce"
"269",151960783,47.2048034909,-122.4327424308,"Tacoma","Pierce"
"270",151961576,47.2076647,-122.4327831,"Tacoma","Pierce"
"271",152285812,47.195743694,-122.4308933745,"Tacoma","Pierce"
"272",152287763,47.1958567499,-122.4426497028,"Tacoma","Pierce"
"273",152288065,47.1961439117,-122.442559254,"Tacoma","Pierce"
"274",152288775,47.196200295,-122.4424560071,"Tacoma","Pierce"
"275",152290677,47.2047078042,-122.4425593788,"Tacoma","Pierce"
"276",152293387,47.2195754468,-122.4427420521,"Tacoma","Pierce"
"277",152402748,47.22797621,-122.443342373,"Tacoma","Pierce"
"278",152403147,47.2277877987,-122.4433769784,"Tacoma","Pierce"
"279",152403423,47.2276307928,-122.4439156448,"Tacoma","Pierce"
"280",152403714,47.2275302785,-122.4439208395,"Tacoma","Pierce"
"281",152404066,47.2266703083,-122.4437388709,"Tacoma","Pierce"
"282",152405067,47.2264655289,-122.4438509428,"Tacoma","Pierce"
"283",152405443,47.2265395969,-122.4445017906,"Tacoma","Pierce"
"284",152406095,47.226386014,-122.4437067096,"Tacoma","Pierce"
"285",152406376,47.2261677589,-122.4436991168,"Tacoma","Pierce"
"286",152406861,47.2258178837,-122.4435150697,"Tacoma","Pierce"
"287",152407252,47.2257418977,-122.4433284085,"Tacoma","Pierce"
"288",152407722,47.2255739,-122.444789,"Tacoma","Pierce"
"289",152411151,47.2255271,-122.440608,"Tacoma","Pierce"
"290",152411568,47.2255298335,-122.4410555718,"Tacoma","Pierce"
"291",152412356,47.2247793254,-122.4427215096,"Tacoma","Pierce"
"292",152412648,47.2249552716,-122.4428915481,"Tacoma","Pierce"
"293",152413430,47.2249976459,-122.4428965317,"Tacoma","Pierce"
"294",152413739,47.2250054669,-122.4429975328,"Tacoma","Pierce"
"295",152414140,47.224904817,-122.4430732722,"Tacoma","Pierce"
"296",152414526,47.2253243231,-122.4432191928,"Tacoma","Pierce"
"297",152538331,47.1983077578,-122.4345891922,"Tacoma","Pierce"
"298",152538987,47.2002686055,-122.4359941786,"Tacoma","Pierce"
"299",153220632,47.2310207396,-122.4217249417,"Tacoma","Pierce"
"300",153221584,47.230396624,-122.4230501523,"Tacoma","Pierce"
"301",153222251,47.2304046,-122.4258016,"Tacoma","Pierce"
"302",153222392,47.2301410777,-122.425454912,"Tacoma","Pierce"
"303",153222758,47.2301707712,-122.425495647,"Tacoma","Pierce"
"304",153222992,47.2302291736,-122.4255379556,"Tacoma","Pierce"
"305",153223387,47.2304460897,-122.4255410656,"Tacoma","Pierce"
"306",153475795,47.1971639221,-122.4103522042,"Tacoma","Pierce"
"307",153476456,47.1971949991,-122.4129599488,"Tacoma","Pierce"
"308",153476761,47.1971452233,-122.4125838405,"Tacoma","Pierce"
"309",153480242,47.2080019396,-122.4106934689,"Tacoma","Pierce"
"310",153484975,47.2249512682,-122.4162607667,"Tacoma","Pierce"
"311",153485044,47.224949397,-122.4162990493,"Tacoma","Pierce"
"312",153485213,47.224973193,-122.4162890057,"Tacoma","Pierce"
"313",153848029,47.2296285499,-122.4157026502,"Tacoma","Pierce"
"314",153848945,47.228857502,-122.4168827153,"Tacoma","Pierce"
"315",154179313,47.2233159352,-122.418601495,"Tacoma","Pierce"
"316",154180485,47.2236514478,-122.4152958516,"Tacoma","Pierce"
"317",154183734,47.224465123,-122.4175616515,"Tacoma","Pierce"
"318",154191005,47.2281199093,-122.4257165816,"Tacoma","Pierce"
"319",154191056,47.2285913105,-122.4255212205,"Tacoma","Pierce"
"320",154191124,47.2285538494,-122.4256405992,"Tacoma","Pierce"
"321",154191682,47.2289674393,-122.4263357423,"Tacoma","Pierce"
"322",154192143,47.2293161933,-122.4243246845,"Tacoma","Pierce"
"323",154193842,47.2319197739,-122.4241644847,"Tacoma","Pierce"
"324",154329053,47.2364712412,-122.4183380502,"Tacoma","Pierce"
"325",154330583,47.2343042577,-122.4188574457,"Tacoma","Pierce"
