X,Y,OBJECTID,Neighborho,Address,Date_Inven,SPECIES,MATURE_SIZ,FUNCTIONAL,Condition,DIAMETER,Site_Type,Site_Size,Site_Width,Wires,SITE_IMPRO,DN_AF1,lat,lon
-13638476.025599999353290,5704689.439799999818206,"152414",HAZELWOOD,", , ,",2022/09/26 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.100000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.219362258911133,45.5258514300,-122.5165140000
-13640611.112099999561906,5705402.177899999544024,"152558",HAZELWOOD,"12402 NE HASSALO ST, PORTLAND, OR, 97230",2022/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,9.000000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.369983673095703,45.5303368500,-122.5356940000
-13637836.057700000703335,5704527.304700001142919,"152658",HAZELWOOD,"315 NE 148TH AVE, PORTLAND, OR, 97230",2022/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,8.500000000000000,other,Medium,0.000000000000000,High voltage,Unimproved,31.122415542602539,45.5248310200,-122.5107650000
-13640613.911100000143051,5705403.027999999932945,"152722",HAZELWOOD,"12340 NE HASSALO ST, PORTLAND, OR, 97230",2022/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,14.000000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.359996795654297,45.5303422000,-122.5357190000
-13640514.260800000280142,5705436.645199999213219,"152733",HAZELWOOD,"12445 NE HASSALO ST, PORTLAND, OR, 97230",2022/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,30.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.463998794555664,45.5305537600,-122.5348240000
-13639255.056199999526143,5703664.721400001086295,"152740",HAZELWOOD,"13625 SE STARK ST, PORTLAND, OR, 97233",2022/09/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,10.900000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.494365692138672,45.5194020100,-122.5235120000
-13642067.583200000226498,5702565.453599999658763,"153246",HAZELWOOD,"11110 SE CHERRY BLOSSOM DR, PORTLAND, OR, 97216",2022/09/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,5.700000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.518051147460938,45.5124825700,-122.5487780000
-13642455.612500000745058,5704153.921099999919534,"153369",HAZELWOOD,"4 SE 108TH AVE, PORTLAND, OR, 97216",2022/09/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,7.200000000000000,other,Medium,0.000000000000000,High voltage,Unimproved,31.819580078125000,45.5224810500,-122.5522630000
-13639793.353599999099970,5701506.402200000360608,"153427",HAZELWOOD,"13126 SE SHERMAN ST, PORTLAND, OR, 97233",2022/09/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,28.500000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.100250244140625,45.5058154700,-122.5283480000
-13641426.825500000268221,5703527.668600000441074,"153992",MILL PARK,"11633 SE WASHINGTON ST, PORTLAND, OR, 97216",2022/09/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,34.600000000000001,NCNS,Large,0.000000000000000,None,Unimproved,31.708936691284180,45.5185393600,-122.5430220000
-13641487.842599999159575,5702695.062099999748170,"153993",MILL PARK,"11617 SE MADISON ST, PORTLAND, OR, 97216",2022/09/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,44.500000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.625738143920898,45.5132984400,-122.5435700000
-13650515.592599999159575,5703636.160400000400841,"154338",SUNNYSIDE,"3752 SE STARK ST, PORTLAND, OR, 97214",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,10.300000000000001,other,Medium,0.000000000000000,High voltage,Unimproved,31.240522384643555,45.5192222400,-122.6246670000
-13649894.321900000795722,5703319.713000000454485,"154383",SUNNYSIDE,"4212 SE MORRISON ST, PORTLAND, OR, 97215",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,37.700000000000003,strip,Medium,4.500000000000000,Other,Improved,31.232131958007812,45.5172304100,-122.6190860000
-13641617.350099999457598,5701352.411999999545515,"154463",MILL PARK,"2422 SE 115TH AVE, PORTLAND, OR, 97216",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,26.699999999999999,CNS,Large,0.000000000000000,None,Unimproved,31.451118469238281,45.5048459800,-122.5447330000
-13641348.791500000283122,5703049.532999999821186,"154483",MILL PARK,"11721 SE TAYLOR ST, PORTLAND, OR, 97216",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,19.899999999999999,NCNS,Medium,0.000000000000000,Other,Unimproved,31.498521804809570,45.5155297500,-122.5423210000
-13650495.701300000771880,5703601.637799999676645,"154692",SUNNYSIDE,"3760 SE STARK ST, PORTLAND, OR, 97214",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,15.000000000000000,strip,Small,2.500000000000000,High voltage,Improved,31.294075012207031,45.5190049500,-122.6244890000
-13650555.609300000593066,5703543.480999999679625,"154705",SUNNYSIDE,"3739 SE WASHINGTON ST, PORTLAND, OR, 97214",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.400000000000000,strip,Large,7.500000000000000,None,Improved,31.261323928833008,45.5186388900,-122.6250270000
-13649898.729699999094009,5703319.581399998627603,"154707",SUNNYSIDE,"4212 SE MORRISON ST, PORTLAND, OR, 97215",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,29.199999999999999,strip,Medium,4.500000000000000,None,Improved,31.238473892211918,45.5172295900,-122.6191260000
-13650519.633999999612570,5703527.774799999780953,"154736",SUNNYSIDE,"605 SE 38TH AVE, PORTLAND, OR, 97214",2022/09/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.600000000000001,strip,Medium,7.500000000000000,High voltage,Improved,31.207403182983398,45.5185400300,-122.6247040000
-13640795.029999999329448,5701683.761599999852479,"155312",MILL PARK,"2206 SE 122ND AVE, PORTLAND, OR, 97233",2022/10/04 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.500000000000000,CNS,Medium,0.000000000000000,High voltage,Unimproved,30.831871032714844,45.5069320600,-122.5373460000
-13640533.429400000721216,5702015.036799999885261,"155505",MILL PARK,"12430 SE STEPHENS ST, PORTLAND, OR, 97233",2022/10/04 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,38.000000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.383905410766602,45.5090176000,-122.5349960000
-13640787.979000000283122,5701683.638199999928474,"155515",MILL PARK,"2206 SE 122ND AVE, PORTLAND, OR, 97233",2022/10/04 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,CNS,Medium,0.000000000000000,High voltage,Unimproved,30.853126525878906,45.5069312800,-122.5372830000
-13640719.375000000000000,5701549.076100000180304,"155541",MILL PARK,"12303 SE SHERMAN ST, PORTLAND, OR, 97233",2022/10/04 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,7.200000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.134565353393555,45.5060841300,-122.5366670000
-13639187.901799999177456,5703471.145200000144541,"155708",HAZELWOOD,"609 SE 137TH AVE, PORTLAND, OR, 97233",2022/10/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,7.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.468549728393555,45.5181835900,-122.5229090000
-13639993.919500000774860,5703564.854399999603629,"155737",MILL PARK,"12920 SE STARK ST, PORTLAND, OR, 97233",2022/10/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,10.400000000000000,CNS,Medium,0.000000000000000,Other,Unimproved,31.378364562988281,45.5187734200,-122.5301500000
-13639993.762700002640486,5703559.209200000390410,"155738",MILL PARK,"12920 SE STARK ST, PORTLAND, OR, 97233",2022/10/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,21.800000000000001,CNS,Medium,0.000000000000000,Other,Unimproved,31.381082534790039,45.5187378900,-122.5301480000
-13642140.009400000795722,5705381.620299999602139,"155796",HAZELWOOD,"1027 NE 110TH AVE, PORTLAND, OR, 97220",2022/10/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,8.000000000000000,NCNS,Medium,0.000000000000000,High voltage,Unimproved,31.475776672363281,45.5302074900,-122.5494280000
-13642238.492399999871850,5705059.124099999666214,"155800",HAZELWOOD,"824 NE 109TH AVE, PORTLAND, OR, 97220",2022/10/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,47.600000000000001,CNS,Large,0.000000000000000,None,Unimproved,31.562419891357418,45.5281779800,-122.5503130000
-13651225.613900000229478,5702915.779199999757111,"155835",SUNNYSIDE,"1117 SE 33RD AVE, PORTLAND, OR, 97214",2022/10/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,6.500000000000000,strip,Small,3.500000000000000,Other,Improved,31.177833557128906,45.5146878200,-122.6310460000
-13639265.047599999234080,5704289.682900000363588,"155837",HAZELWOOD,"105 NE 136TH AVE, PORTLAND, OR, 97230",2022/10/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,7.500000000000000,NCNS,Medium,0.000000000000000,Other,Unimproved,31.505496978759766,45.5233355100,-122.5236020000
-13651225.108100000768900,5702925.187400000169873,"155892",SUNNYSIDE,"1117 SE 33RD AVE, PORTLAND, OR, 97214",2022/10/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.400000000000000,strip,Small,3.500000000000000,Other,Improved,31.180362701416016,45.5147470400,-122.6310410000
-13658339.189799999818206,5713578.010600000619888,"156038",KENTON,"8111 N BURRAGE AVE, PORTLAND, OR, 97217",2022/10/17 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,42.100000000000001,curbtight,Medium,0.000000000000000,High voltage,Improved,31.567777633666992,45.5817636900,-122.6949480000
-13652843.387499999254942,5700072.592899999581277,"156388",BROOKLYN,"3632-3634 SE 20TH AVE, PORTLAND, OR, 97202",2023/06/02 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,29.100000000000001,other,Medium,0.000000000000000,High voltage,Unimproved,31.874689102172852,45.4967878700,-122.6455780000
-13654330.627000000327826,5700237.380300000309944,"157286",BROOKLYN,"LEVY CODE 201, PORTLAND, OR, 97202",2023/06/16 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,30.399999999999999,strip,Small,3.700000000000000,High voltage,Improved,31.516370773315430,45.4978254900,-122.6589380000
-13654223.940400000661612,5700543.589700000360608,"157502",BROOKLYN,"723 SE FRANKLIN ST, PORTLAND, OR, 97202",2023/06/20 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.800000000000000,strip,Small,3.500000000000000,High voltage,Improved,31.433685302734375,45.4997535400,-122.6579800000
-13650032.703899998217821,5699505.456899999640882,"157609",CRESTON-KENILWORTH,"4018-4036 SE GLADSTONE ST, PORTLAND, OR, 97202",2023/06/21 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,29.100000000000001,other,Large,0.000000000000000,None,Unimproved,30.990987777709961,45.4932166600,-122.6203300000
-13650039.731100000441074,5699507.232599998824298,"157610",CRESTON-KENILWORTH,"4018-4036 SE GLADSTONE ST, PORTLAND, OR, 97202",2023/06/21 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,29.300000000000001,other,Large,0.000000000000000,None,Unimproved,30.997528076171875,45.4932278400,-122.6203930000
-13650048.619200000539422,5699539.876799999736249,"157898",CRESTON-KENILWORTH,"4027 SE GLADSTONE ST, PORTLAND, OR, 97202",2023/06/21 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,37.399999999999999,other,Medium,0.000000000000000,High voltage,Unimproved,30.984888076782227,45.4934334000,-122.6204730000
-13649157.073000000789762,5699818.269399999640882,"158405",CRESTON-KENILWORTH,"4907 SE BUSH ST, PORTLAND, OR, 97206",2023/06/23 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,32.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.462972640991211,45.4951864400,-122.6124640000
-13649150.384199999272823,5699818.058699999935925,"158406",CRESTON-KENILWORTH,"4907 SE BUSH ST, PORTLAND, OR, 97206",2023/06/23 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,28.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.477388381958008,45.4951851200,-122.6124040000
-13653617.062000000849366,5699950.164800000376999,"158429",BROOKLYN,"3705 SE 13TH AVE, PORTLAND, OR, 97202",2023/06/23 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,12.600000000000000,strip,Small,3.200000000000000,Other,Improved,31.598596572875977,45.4960169700,-122.6525280000
-13653628.190799999982119,5699950.307400000281632,"158712",BROOKLYN,"3705 SE 13TH AVE, PORTLAND, OR, 97202",2023/06/23 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,20.500000000000000,strip,Small,3.500000000000000,None,Improved,31.610839843750000,45.4960178700,-122.6526280000
-13651640.970899999141693,5699335.842100000008941,"159859",CRESTON-KENILWORTH,"4231-4237 SE 30TH AVE, PORTLAND, OR, 97202",2023/06/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,42.500000000000000,curbtight,Medium,0.000000000000000,Other,Improved,31.203521728515625,45.4921485600,-122.6347770000
-13649342.035900000482798,5699493.789400001056492,"160535",CRESTON-KENILWORTH,"4634 SE GLADSTONE ST, PORTLAND, OR, 97206",2023/06/28 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,27.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.305461883544918,45.4931431800,-122.6141250000
-13648977.513699999079108,5699421.940899999812245,"160935",CRESTON-KENILWORTH,"5006 SE BOISE ST, PORTLAND, OR, 97206",2023/06/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,6.200000000000000,strip,Large,9.300000000000001,None,Improved,31.696933746337891,45.4926907400,-122.6108510000
-13648969.421399999409914,5699422.004700000397861,"160936",CRESTON-KENILWORTH,"5006 SE BOISE ST, PORTLAND, OR, 97206",2023/06/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,5.800000000000000,strip,Large,9.300000000000001,None,Improved,31.715444564819336,45.4926911400,-122.6107780000
-13650475.877199999988079,5695981.356300000101328,"161372",EASTMORELAND,"3704 SE OGDEN ST, PORTLAND, OR, 97202",2023/06/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,32.000000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.014566421508789,45.4710205500,-122.6243110000
-13650814.497800000011921,5696053.999599999748170,"161855",EASTMORELAND,"7127 SE 35TH AVE UNIT #A, PORTLAND, OR, 97202",2023/06/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,25.199999999999999,other,Medium,0.000000000000000,High voltage,Unimproved,30.931020736694336,45.4714781700,-122.6273530000
-13649758.423900000751019,5699186.235200000926852,"162585",CRESTON-KENILWORTH,"4403 SE 43RD AVE, PORTLAND, OR, 97206",2023/07/03 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,30.600000000000001,strip,Medium,8.500000000000000,High voltage,Improved,31.180892944335938,45.4912064400,-122.6178660000
-13650927.507499998435378,5695780.719399999827147,"162822",EASTMORELAND,"7511 SE 34TH AVE, PORTLAND, OR, 97202",2023/07/03 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,44.200000000000003,other,Medium,0.000000000000000,High voltage,Unimproved,31.019437789916992,45.4697566000,-122.6283680000
-13647481.378100000321865,5699930.040599999949336,"163088",FOSTER-POWELL,"3629 SE 64TH AVE, PORTLAND, OR, 97206",2023/07/03 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,39.000000000000000,strip,Small,3.800000000000000,High voltage,Improved,31.602552413940430,45.4958902500,-122.5974110000
-13649159.741299999877810,5698229.401100000366569,"163283",WOODSTOCK,"5235 SE 49TH AVE, PORTLAND, OR, 97206",2023/07/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,17.000000000000000,other,Medium,0.000000000000000,Other,Unimproved,31.392158508300781,45.4851805900,-122.6124880000
-13651623.764100000262260,5695576.939000000245869,"163368",EASTMORELAND,"7815 SE 28TH AVE, PORTLAND, OR, 97202",2023/07/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.399999999999999,strip,Medium,7.600000000000000,High voltage,Improved,31.334239959716797,45.4684728200,-122.6346220000
-13648329.812999999150634,5698653.879599999636412,"163884",WOODSTOCK,"5630 SE SCHILLER ST, PORTLAND, OR, 97206",2023/07/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,34.000000000000000,strip,Large,9.100000000000000,None,Improved,31.346174240112305,45.4878539000,-122.6050320000
-13648685.783199999481440,5698277.126199999824166,"164012",WOODSTOCK,"5221 SE MITCHELL ST, PORTLAND, OR, 97206",2023/07/05 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,5.400000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.204359054565430,45.4854811600,-122.6082300000
-13648831.637900000438094,5697724.487200000323355,"164191",WOODSTOCK,"5604 SE 51ST AVE, PORTLAND, OR, 97206",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,17.199999999999999,strip,Large,7.500000000000000,None,Improved,31.032697677612305,45.4820005400,-122.6095400000
-13651684.398499997332692,5697380.812500000000000,"164352",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,22.600000000000001,curbtight,Large,0.000000000000000,None,Improved,31.592519760131836,45.4798359000,-122.6351670000
-13651668.368699999526143,5697334.358900000341237,"164356",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,18.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.609413146972656,45.4795433000,-122.6350230000
-13651670.206100000068545,5697339.892599999904633,"164358",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,24.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.595659255981445,45.4795781600,-122.6350390000
-13651672.300100000575185,5697345.875799999572337,"164359",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,24.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.594963073730469,45.4796158400,-122.6350580000
-13651674.761099999770522,5697353.421900000423193,"164361",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,18.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.581733703613281,45.4796633700,-122.6350800000
-13651679.018100000917912,5697360.277499999850988,"164362",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,9.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.581443786621094,45.4797065500,-122.6351190000
-13651659.872400000691414,5697315.628000000491738,"164363",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,19.199999999999999,curbtight,Large,0.000000000000000,None,Improved,31.604993820190430,45.4794253200,-122.6349470000
-13651651.531400000676513,5697285.109100000001490,"164367",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,21.800000000000001,curbtight,Large,0.000000000000000,None,Improved,31.600763320922852,45.4792330900,-122.6348720000
-13651638.743099998682737,5697131.707700000144541,"164378",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,26.399999999999999,curbtight,Large,0.000000000000000,None,Improved,31.495527267456055,45.4782668600,-122.6347570000
-13651624.872500000521541,5697107.523699999786913,"164381",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,33.200000000000003,curbtight,Large,0.000000000000000,None,Improved,31.501468658447266,45.4781145300,-122.6346320000
-13648819.237800000235438,5697724.573599999770522,"164587",WOODSTOCK,"5604 SE 51ST AVE, PORTLAND, OR, 97206",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,14.900000000000000,strip,Large,7.500000000000000,None,Improved,31.006416320800781,45.4820010800,-122.6094290000
-13649758.076600002124906,5698887.739300000481308,"164631",WOODSTOCK,"4617 SE 43RD AVE, PORTLAND, OR, 97206",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,34.000000000000000,CNS,Medium,0.000000000000000,High voltage,Unimproved,31.112665176391602,45.4893266700,-122.6178630000
-13650498.932600000873208,5696529.019999999552965,"164685",EASTMORELAND,"3680 SE GLENWOOD ST, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,33.000000000000000,other,Large,0.000000000000000,None,Unimproved,31.063756942749023,45.4744705200,-122.6245180000
-13651666.235700000077486,5697328.045599999837577,"164756",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,22.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.616706848144531,45.4795035400,-122.6350040000
-13651682.177000001072884,5697369.256699999794364,"164759",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.582607269287109,45.4797631100,-122.6351470000
-13651637.195100000128150,5697189.748200000263751,"164774",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.900000000000000,curbtight,Large,0.000000000000000,None,Improved,31.557743072509766,45.4786324400,-122.6347430000
-13649432.847799999639392,5699005.399699999950826,"165106",WOODSTOCK,"4511 SE 46TH AVE, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.400000000000000,strip,Small,3.600000000000000,None,Improved,31.345293045043945,45.4900676400,-122.6149410000
-13650390.396600000560284,5697175.082399999722838,"165108",EASTMORELAND,"6034 SE 38TH AVE, PORTLAND, OR, 97202",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,14.800000000000001,NCNS,Medium,0.000000000000000,Other,Unimproved,31.272588729858398,45.4785400600,-122.6235430000
-13648057.011499997228384,5698135.581399998627603,"165177",WOODSTOCK,"5920 SE STEELE ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,36.200000000000003,cutout,Large,8.600000000000000,None,Improved,31.543458938598633,45.4845897100,-122.6025820000
-13649550.195099998265505,5698137.879900000058115,"165589",WOODSTOCK,"4528 SE STEELE ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,9.000000000000000,other,Medium,0.000000000000000,High voltage,Unimproved,31.189428329467773,45.4846041800,-122.6159950000
-13648022.586799999698997,5698133.125099999830127,"165591",WOODSTOCK,"5307 SE 60TH AVE, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,28.000000000000000,curbtight,Medium,0.000000000000000,High voltage,Improved,31.494081497192383,45.4845742400,-122.6022720000
-13647260.708000000566244,5700139.586000000126660,"165629",FOSTER-POWELL,"3523 SE 66TH AVE, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.800000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.607387542724609,45.4972097100,-122.5954280000
-13650364.822899999096990,5696505.357900000177324,"165868",EASTMORELAND,"3820 SE GLENWOOD ST, PORTLAND, OR, 97202",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,47.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.028390884399418,45.4743214600,-122.6233130000
-13648175.553099999204278,5697958.367800000123680,"165920",WOODSTOCK,"5744 SE INSLEY ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,29.800000000000001,NCNS,Large,0.000000000000000,None,Unimproved,31.685976028442383,45.4834735900,-122.6036460000
-13648148.079900000244379,5697959.117100000381470,"166078",WOODSTOCK,"5820 SE INSLEY ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,20.100000000000001,NCNS,Large,0.000000000000000,None,Unimproved,31.718063354492188,45.4834783100,-122.6034000000
-13648165.347300000488758,5697958.349000000394881,"166079",WOODSTOCK,"5744 SE INSLEY ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,24.100000000000001,NCNS,Large,0.000000000000000,None,Unimproved,31.763471603393555,45.4834734700,-122.6035550000
-13648169.993699999526143,5697958.490199999883771,"166081",WOODSTOCK,"5744 SE INSLEY ST, PORTLAND, OR, 97206",2023/07/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.752811431884766,45.4834743600,-122.6035970000
-13648531.083499999716878,5697955.290300000458956,"166142",WOODSTOCK,"5423 SE HAROLD ST, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,15.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.417345046997070,45.4834542000,-122.6068400000
-13646925.627400001510978,5698793.013799999840558,"166161",FOSTER-POWELL,"6904-6906 SE LONG ST, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.800000000000001,other,Large,0.000000000000000,None,Unimproved,31.633390426635746,45.4887301300,-122.5924180000
